DateG,DateH,Day,City,Holiday Name,Type of Public Holiday,School,Cloudy,Widespread Dust,Blowing Dust,Fog,Mist,Rain,Comments,Match,Event,Effect on City,Link Source,Pay Day,days till next payday,days after payday,days after school,days before school,Semesters
21/11/2023,7/5/1445,Tuesday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,World Cup,FALSE,FALSE,FALSE,FALSE,5,9,"Vacation	",Vacation,
22/11/2023,8/5/1445,Wednesday,Riyadh,No Holiday,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,4,8,"Vacation	",Vacation,
23/11/2023,9/5/1445,Thursday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,3,7,"Vacation	",Vacation,
24/11/2023,10/5/1445,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,2,6,"Vacation	",Vacation,
25/11/2023,11/5/1445,Saturday,Riyadh,No Holiday,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Manchester City FC vs Liverpool FC,Preimer League,FALSE,FALSE,FALSE,FALSE,1,5,"Vacation	",Vacation,
26/11/2023,12/5/1445,Sunday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,0,4,"Vacation	",Vacation,
27/11/2023,13/05/1445,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,TRUE,31,3,"Vacation	",Vacation,
28/11/2023,14/05/1445,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,UEFA CL,FALSE,FALSE,FALSE,FALSE,30,2,"Vacation	",Vacation,
29/11/2023,15/05/1445,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,UEFA CL,FALSE,FALSE,FALSE,FALSE,29,1,"Vacation	",Vacation,
30/11/2023,16/05/1445,Thursday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,28,0,"Vacation	",Vacation,
01/12/2023,17/05/1445,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Al Hilal vs Al Nassr,KSA League,FALSE,FALSE,FALSE,FALSE,27,30,"Vacation	",Vacation,
02/12/2023,18/05/1445,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,26,29,"Vacation	",Vacation,
03/12/2023,19/05/1445,Sunday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Manchester City FC vs Tottenham Hotspur FC,"Preimer League, La liga",FALSE,FALSE,FALSE,FALSE,25,28,"Vacation	",Vacation,
04/12/2023,20/05/1445,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,24,27,"Vacation	",Vacation,
05/12/2023,21/05/1445,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,23,26,"Vacation	",Vacation,
06/12/2023,22/05/1445,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Manchester United FC vs Chelsea FC,Preimer League,FALSE,FALSE,FALSE,FALSE,22,25,"Vacation	",Vacation,
07/12/2023,23/05/1445,Thursday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Al Shabab vs. Al Ettifaq, Score: 0:0, Audience: 8,037, King Fahd Satdium",KSA League,FALSE,FALSE,FALSE,FALSE,21,24,"Vacation	",Vacation,
08/12/2023,24/05/1445,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,20,23,"Vacation	",Vacation,
09/12/2023,25/05/1445,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,19,22,"Vacation	",Vacation,
10/12/2023,26/05/1445,Sunday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,18,21,"Vacation	",Vacation,
11/12/2023,27/05/1445,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Al Shabab vs. Al Nassr, Score: 2:5, King Fahd Stadium",KSA League,FALSE,FALSE,FALSE,FALSE,17,20,"Vacation	",Vacation,
12/12/2023,28/05/1445,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,UEFA CL,FALSE,FALSE,FALSE,FALSE,16,19,"Vacation	",Vacation,
13/12/2023,29/05/1445,Wednesday,Riyadh,No Holiday,,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,,UEFA CL,FALSE,FALSE,FALSE,FALSE,15,18,"Vacation	",Vacation,
14/12/2023,1/6/1445,Thursday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,14,17,"Vacation	",Vacation,
15/12/2023,2/6/1445,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Al Ittihad vs Al Nassr,KSA League,FALSE,FALSE,FALSE,FALSE,13,16,"Vacation	",Vacation,
16/12/2023,3/6/1445,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,12,15,"Vacation	",Vacation,
17/12/2023,4/6/1445,Sunday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Liverpool FC vs Manchester United FC,Preimer League,FALSE,FALSE,FALSE,FALSE,11,14,"Vacation	",Vacation,
18/12/2023,5/6/1445,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,10,13,"Vacation	",Vacation,
19/12/2023,6/6/1445,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,9,12,"Vacation	",Vacation,
20/12/2023,7/6/1445,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,8,11,"Vacation	",Vacation,
21/12/2023,8/6/1445,Thursday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,7,10,"Vacation	",Vacation,
22/12/2023,9/6/1445,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,6,9,"Vacation	",Vacation,
23/12/2023,10/6/1445,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Liverpool FC vs Arsenal FC,Preimer League,FALSE,FALSE,FALSE,FALSE,5,8,"Vacation	",Vacation,
24/12/2023,11/6/1445,Sunday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,December Solstice in Saudi Arabia (Riyadh),,FALSE,FALSE,FALSE,FALSE,4,7,"Vacation	",Vacation,
25/12/2023,12/6/1445,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,3,6,"Vacation	",Vacation,
26/12/2023,13/06/1445,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Al Ittihad vs Al Nassr,KSA League,FALSE,FALSE,FALSE,FALSE,2,5,"Vacation	",Vacation,
27/12/2023,14/06/1445,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,TRUE,31,4,"Vacation	",Vacation,
28/12/2023,15/06/1445,Thursday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,30,3,"Vacation	",Vacation,
29/12/2023,16/06/1445,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,,,FALSE,FALSE,FALSE,FALSE,29,2,"Vacation	",Vacation,
30/12/2023,17/06/1445,Saturday,Riyadh,No Holiday,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,FALSE,FALSE,FALSE,28,1,"Vacation	",Vacation,
31/12/2023,18/06/1445,Sunday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,,,FALSE,FALSE,FALSE,FALSE,27,0,"Vacation	",Vacation,
01/01/2024,19/06/1445,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,FALSE,FALSE,FALSE,26,30,"Vacation	",Vacation,
02/01/2024,20/06/1445,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,FALSE,FALSE,FALSE,FALSE,25,29,"Vacation	",Vacation,
03/01/2024,21/06/1445,Wednesday,Riyadh,No Holiday,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,24,28,"Vacation	",Vacation,
04/01/2024,22/06/1445,Thursday,Riyadh,No Holiday,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,23,27,"Vacation	",Vacation,
05/01/2024,23/06/1445,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,22,26,"Vacation	",Vacation,
06/01/2024,24/06/1445,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,21,25,"Vacation	",Vacation,
07/01/2024,25/06/1445,Sunday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,20,24,"Vacation	",Vacation,
08/01/2024,26/06/1445,Monday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,19,23,"Vacation	",Vacation,
09/01/2024,27/06/1445,Tuesday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,18,22,"Vacation	",Vacation,
10/01/2024,28/06/1445,Wednesday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,17,21,"Vacation	",Vacation,
11/01/2024,29/06/1445,Thursday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,16,20,"Vacation	",Vacation,
12/01/2024,30/06/1445,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,15,19,"Vacation	",Vacation,
13/01/2024,1/7/1445,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,14,18,"Vacation	",Vacation,
14/01/2024,2/7/1445,Sunday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Manchester United FC vs Tottenham Hotspur FC,Preimer League,FALSE,FALSE,FALSE,FALSE,13,17,1,39,2 - 1445
15/01/2024,3/7/1445,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,12,16,2,38,
16/01/2024,4/7/1445,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,National Cup,FALSE,FALSE,FALSE,FALSE,11,15,3,37,
17/01/2024,5/7/1445,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,10,14,4,36,
18/01/2024,6/7/1445,Thursday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,9,13,5,35,
19/01/2024,7/7/1445,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,8,12,6,34,
20/01/2024,8/7/1445,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,7,11,7,33,
21/01/2024,9/7/1445,Sunday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,National Cup,FALSE,FALSE,FALSE,FALSE,6,10,8,32,
22/01/2024,10/7/1445,Monday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,5,9,9,31,
23/01/2024,11/7/1445,Tuesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,4,8,10,30,
24/01/2024,12/7/1445,Wednesday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,3,7,11,29,
25/01/2024,13/07/1445,Thursday,Riyadh,No Holiday,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,National Cup,FALSE,FALSE,FALSE,FALSE,2,6,12,28,
26/01/2024,14/07/1445,Friday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,1,5,13,27,
27/01/2024,15/07/1445,Saturday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,FALSE,0,4,14,26,
28/01/2024,16/07/1445,Sunday,Riyadh,No Holiday,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,FALSE,FALSE,FALSE,TRUE,31,3,15,25,
